region,caseNumber,caseNumberFull,consulate,status,submitDate,statusDate,Issued,AP,Ready,Refused,InTransit,Transfer,NVC
EU,6922,2022EU6922,WRW,Ready,16-Oct-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,6925,2022EU6925,BLG,Ready,08-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,6929,2022EU6929,WRW,Ready,21-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,6935,2022EU6935,VIL,Ready,08-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,6989,2022EU6989,NPL,Ready,08-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,7035,2022EU7035,THT,Ready,06-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,7037,2022EU7037,AKD,Ready,05-Nov-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,7053,2022EU7053,THT,Ready,06-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,7063,2022EU7063,BKK,Ready,27-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,7079,2022EU7079,BCH,Ready,11-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,7095,2022EU7095,WRW,Ready,02-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,7114,2022EU7114,SKO,Ready,05-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,7117,2022EU7117,TBL,Ready,18-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,7120,2022EU7120,WRW,Ready,12-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,7145,2022EU7145,THT,Ready,23-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,7159,2022EU7159,LND,Ready,04-Nov-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,7185,2022EU7185,KEV,Ready,09-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,7193,2022EU7193,SKO,Ready,10-Nov-2020,06-Jan-2022,0,0,3,0,0,0,0
EU,7203,2022EU7203,MDD,Ready,10-Nov-2020,21-Dec-2021,0,0,1,0,0,0,0
EU,7210,2022EU7210,AKD,Ready,05-Nov-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,7238,2022EU7238,ATA,Ready,29-Oct-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,7254,2022EU7254,KEV,Ready,05-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,7258,2022EU7258,LND,Ready,05-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,7264,2022EU7264,ATA,Ready,02-Nov-2020,23-Nov-2021,0,0,3,0,0,0,0
EU,7291,2022EU7291,TBL,Ready,11-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,7301,2022EU7301,KEV,Ready,22-Oct-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,7303,2022EU7303,YRV,Ready,05-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,7318,2022EU7318,WRW,Ready,06-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,7376,2022EU7376,ATA,Ready,10-Oct-2020,23-Nov-2021,0,0,1,0,0,0,0
EU,7378,2022EU7378,CHS,Ready,13-Oct-2020,12-Jan-2022,0,0,3,0,0,0,0
EU,7387,2022EU7387,SOF,Ready,03-Nov-2020,10-Dec-2021,0,0,2,0,0,0,0
EU,7400,2022EU7400,ATA,Ready,09-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,7438,2022EU7438,JRS,Ready,25-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,7450,2022EU7450,RGA,Ready,25-Oct-2020,22-Dec-2021,0,0,3,0,0,0,0
EU,7524,2022EU7524,ATA,Ready,08-Nov-2020,23-Nov-2021,0,0,2,0,0,0,0
EU,7533,2022EU7533,BKK,Ready,23-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,7562,2022EU7562,TBL,Ready,01-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,7588,2022EU7588,AKD,Ready,27-Oct-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,7613,2022EU7613,AKD,Ready,27-Oct-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,7656,2022EU7656,PRG,Ready,07-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,7659,2022EU7659,THT,Ready,03-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,7663,2022EU7663,WRW,Ready,28-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,7664,2022EU7664,BCH,Ready,02-Nov-2020,05-Jan-2022,0,0,4,0,0,0,0
EU,7676,2022EU7676,BKK,Ready,06-Nov-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,7694,2022EU7694,PRI,Refused,24-Oct-2020,11-Jan-2022,0,0,0,2,0,0,0
EU,7695,2022EU7695,WRW,Ready,29-Oct-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,7707,2022EU7707,KEV,Ready,03-Nov-2020,16-Dec-2021,0,0,2,0,0,0,0
EU,7716,2022EU7716,NPL,Ready,10-Oct-2020,13-Dec-2021,0,0,4,0,0,0,0
EU,7728,2022EU7728,WRW,Issued,02-Nov-2020,10-Jan-2022,1,0,0,0,0,0,0
EU,7782,2022EU7782,THT,Ready,03-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,7785,2022EU7785,MDD,Ready,08-Oct-2020,21-Dec-2021,0,0,1,0,0,0,0
EU,7792,2022EU7792,NPL,Issued,06-Nov-2020,04-Jan-2022,1,0,0,0,0,0,0
EU,7800,2022EU7800,WRW,Ready,29-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,7806,2022EU7806,WRW,Ready,19-Oct-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,7827,2022EU7827,WRW,Ready,25-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,7833,2022EU7833,KWT,Refused,28-Oct-2020,10-Jan-2022,0,0,0,3,0,0,0
EU,7846,2022EU7846,TIA,Refused,07-Nov-2020,13-Jan-2022,0,0,0,1,0,0,0
EU,7847,2022EU7847,WRW,Ready,08-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,7854,2022EU7854,KEV,Ready,26-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,7862,2022EU7862,ATA,Ready,23-Oct-2020,10-Dec-2021,0,0,2,0,0,0,0
EU,7878,2022EU7878,PRI,Refused,01-Nov-2020,11-Jan-2022,0,0,3,1,0,0,0
EU,7882,2022EU7882,WRW,Ready,08-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,7883,2022EU7883,KEV,Ready,30-Oct-2020,16-Dec-2021,0,0,3,0,0,0,0
EU,7890,2022EU7890,BCH,Ready,10-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,7893,2022EU7893,BKK,Issued,02-Nov-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,7902,2022EU7902,NPL,Ready,28-Oct-2020,07-Jan-2022,0,0,3,0,0,0,0
EU,7915,2022EU7915,STK,Issued,18-Oct-2020,10-Jan-2022,1,0,0,0,0,0,0
EU,7946,2022EU7946,KEV,Ready,21-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,7964,2022EU7964,BKK,Ready,06-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,7981,2022EU7981,THT,Ready,06-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,7985,2022EU7985,THT,Ready,23-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,7988,2022EU7988,ATA,Ready,03-Nov-2020,28-Dec-2021,0,0,2,0,0,0,0
EU,8022,2022EU8022,THT,Ready,08-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,8026,2022EU8026,PRG,Ready,31-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,8027,2022EU8027,WRW,Ready,01-Nov-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,8044,2022EU8044,TBL,Ready,24-Oct-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,8045,2022EU8045,BLG,Ready,09-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,8064,2022EU8064,TBL,Ready,25-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,8075,2022EU8075,LND,Refused,27-Oct-2020,07-Jan-2022,0,0,1,1,0,0,0
EU,8083,2022EU8083,KEV,Ready,28-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,8089,2022EU8089,THT,Ready,05-Nov-2020,29-Dec-2021,0,0,5,0,0,0,0
EU,8112,2022EU8112,KEV,Ready,14-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,8115,2022EU8115,MTL,Ready,31-Oct-2020,07-Jan-2022,0,0,5,0,0,0,0
EU,8119,2022EU8119,AKD,Ready,05-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,8135,2022EU8135,NPL,Refused,21-Oct-2020,10-Jan-2022,0,0,0,1,0,0,0
EU,8138,2022EU8138,KEV,Ready,12-Oct-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,8139,2022EU8139,MDD,Ready,27-Oct-2020,21-Dec-2021,0,0,1,0,0,0,0
EU,8149,2022EU8149,KEV,Ready,05-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,8166,2022EU8166,WRW,Ready,22-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,8168,2022EU8168,JRS,Ready,27-Oct-2020,03-Jan-2022,0,0,2,0,0,0,0
EU,8185,2022EU8185,BLG,Ready,31-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,8186,2022EU8186,BEN,Ready,05-Nov-2020,17-Dec-2021,0,0,1,0,0,0,0
EU,8190,2022EU8190,PRS,Ready,17-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,8194,2022EU8194,THT,Ready,09-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8196,2022EU8196,TBL,Ready,10-Oct-2020,07-Dec-2021,0,0,7,0,0,0,0
EU,8198,2022EU8198,PRI,Issued,09-Oct-2020,12-Jan-2022,2,0,0,0,0,0,0
EU,8200,2022EU8200,NPL,Refused,30-Oct-2020,04-Jan-2022,0,0,0,1,0,0,0
EU,8205,2022EU8205,BRS,Ready,12-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8212,2022EU8212,WRW,Ready,29-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,8257,2022EU8257,PRI,Ready,26-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,8262,2022EU8262,TBL,Ready,03-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,8278,2022EU8278,BCH,Ready,27-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,8283,2022EU8283,TBL,Ready,28-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,8295,2022EU8295,ATA,Ready,07-Nov-2020,28-Dec-2021,0,0,3,0,0,0,0
EU,8303,2022EU8303,WRW,Ready,19-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8308,2022EU8308,WRW,Ready,04-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,8312,2022EU8312,WRW,Ready,08-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,8313,2022EU8313,PRI,Ready,09-Nov-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,8324,2022EU8324,KEV,Ready,02-Nov-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,8330,2022EU8330,THT,Ready,12-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8336,2022EU8336,SOF,Ready,19-Oct-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,8377,2022EU8377,BKK,Ready,06-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,8389,2022EU8389,WRW,Ready,08-Oct-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,8415,2022EU8415,THT,Ready,16-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8429,2022EU8429,WRW,Ready,01-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,8445,2022EU8445,TBL,Ready,18-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,8450,2022EU8450,ATA,Ready,01-Nov-2020,10-Dec-2021,0,0,4,0,0,0,0
EU,8455,2022EU8455,CHS,Ready,30-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,8463,2022EU8463,FRN,Ready,02-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,8469,2022EU8469,STK,Refused,28-Oct-2020,12-Jan-2022,0,0,0,2,0,0,0
EU,8479,2022EU8479,YRV,Ready,08-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,8523,2022EU8523,THT,Ready,01-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8539,2022EU8539,BDP,Ready,07-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,8554,2022EU8554,DBL,Refused,09-Nov-2020,06-Jan-2022,0,0,0,1,0,0,0
EU,8559,2022EU8559,TBL,Ready,13-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,8592,2022EU8592,WRW,Ready,08-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,8641,2022EU8641,TBL,Ready,10-Oct-2020,07-Dec-2021,0,0,1,0,0,0,0
EU,8644,2022EU8644,AKD,Ready,03-Nov-2020,15-Dec-2021,0,0,5,0,0,0,0
EU,8656,2022EU8656,AKD,Ready,20-Oct-2020,03-Jan-2022,0,0,1,0,0,0,0
EU,8657,2022EU8657,KEV,Ready,23-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,8695,2022EU8695,WRW,Ready,22-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8707,2022EU8707,PRI,Ready,08-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,8714,2022EU8714,VIL,Ready,31-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,8727,2022EU8727,SKO,Ready,01-Nov-2020,10-Jan-2022,0,0,4,0,0,0,0
EU,8775,2022EU8775,BDP,Issued,08-Nov-2020,06-Jan-2022,1,0,0,0,0,0,0
EU,8777,2022EU8777,BCH,Issued,11-Oct-2020,05-Jan-2022,2,0,0,0,0,0,0
EU,8793,2022EU8793,NPL,Ready,31-Oct-2020,13-Dec-2021,0,0,2,0,0,0,0
EU,8794,2022EU8794,THT,Ready,04-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,8800,2022EU8800,WRW,Ready,10-Nov-2020,29-Dec-2021,0,0,6,0,0,0,0
EU,8805,2022EU8805,BKK,Ready,16-Oct-2020,13-Dec-2021,0,0,3,0,0,0,0
EU,8818,2022EU8818,THT,Ready,26-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,8826,2022EU8826,ANK,Ready,19-Oct-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,8939,2022EU8939,YRV,Ready,09-Nov-2020,05-Jan-2022,0,0,1,0,0,0,0
EU,8948,2022EU8948,DOH,Ready,18-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,8992,2022EU8992,ATA,Ready,09-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,8993,2022EU8993,TIA,Ready,02-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,8997,2022EU8997,THT,Ready,06-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9046,2022EU9046,KEV,Ready,23-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9047,2022EU9047,WRW,Ready,31-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9056,2022EU9056,WRW,Ready,17-Oct-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,9063,2022EU9063,KEV,Ready,05-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9068,2022EU9068,SKO,Ready,10-Nov-2020,12-Jan-2022,0,0,1,0,0,0,0
EU,9078,2022EU9078,AKD,Ready,19-Oct-2020,10-Jan-2022,0,0,3,0,0,0,0
EU,9079,2022EU9079,WRW,Ready,15-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,9081,2022EU9081,THT,Ready,08-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9105,2022EU9105,KEV,Ready,10-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9150,2022EU9150,BCH,Administrative Processing,14-Oct-2020,13-Jan-2022,0,4,0,0,0,0,0
EU,9152,2022EU9152,TBL,Ready,02-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9157,2022EU9157,BRS,Issued,09-Oct-2020,12-Jan-2022,1,0,0,0,0,0,0
EU,9168,2022EU9168,KEV,Ready,06-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9174,2022EU9174,PRI,Ready,09-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,9179,2022EU9179,WRW,Ready,02-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,9213,2022EU9213,KEV,Ready,27-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9214,2022EU9214,WRW,Ready,10-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9226,2022EU9226,TIA,Ready,19-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9231,2022EU9231,KEV,Ready,07-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9236,2022EU9236,AKD,Ready,30-Oct-2020,23-Dec-2021,0,0,1,0,0,0,0
EU,9274,2022EU9274,SAR,Ready,08-Oct-2020,20-Dec-2021,0,0,1,0,0,0,0
EU,9275,2022EU9275,TBL,Ready,08-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9281,2022EU9281,KEV,Ready,07-Oct-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,9283,2022EU9283,AKD,Ready,04-Nov-2020,12-Jan-2022,0,0,4,0,0,0,0
EU,9287,2022EU9287,ATA,Ready,22-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9289,2022EU9289,ATA,Ready,23-Oct-2020,23-Nov-2021,0,0,2,0,0,0,0
EU,9296,2022EU9296,TIA,Ready,25-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,9322,2022EU9322,MDD,Refused,09-Nov-2020,12-Jan-2022,0,0,1,1,0,0,0
EU,9331,2022EU9331,TBL,Ready,07-Nov-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,9343,2022EU9343,SAR,Ready,04-Nov-2020,20-Dec-2021,0,0,3,0,0,0,0
EU,9352,2022EU9352,KEV,Ready,31-Oct-2020,16-Dec-2021,0,0,1,0,0,0,0
EU,9375,2022EU9375,,In Transit,,,0,0,0,0,1,0,0
EU,9401,2022EU9401,LND,Issued,11-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,9404,2022EU9404,WRW,Ready,09-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9408,2022EU9408,TBL,Ready,04-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9411,2022EU9411,KEV,Ready,21-Oct-2020,10-Jan-2022,0,0,1,0,0,0,0
EU,9420,2022EU9420,SKO,Ready,09-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,9422,2022EU9422,SEO,Ready,27-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,9423,2022EU9423,SKO,Issued,20-Oct-2020,05-Jan-2022,1,0,0,0,0,0,0
EU,9427,2022EU9427,BCH,Ready,01-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,9445,2022EU9445,BKK,Ready,29-Oct-2020,05-Jan-2022,0,0,2,0,0,0,0
EU,9450,2022EU9450,PRI,Ready,10-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,9477,2022EU9477,TBL,Ready,09-Nov-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,9486,2022EU9486,THT,Ready,20-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,9499,2022EU9499,ATA,Ready,03-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9502,2022EU9502,CHS,Refused,07-Oct-2020,28-Dec-2021,0,0,0,1,0,0,0
EU,9541,2022EU9541,BCH,Ready,08-Nov-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,9544,2022EU9544,BCH,Ready,27-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,9547,2022EU9547,THT,Ready,05-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9553,2022EU9553,TBL,Ready,09-Nov-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,9567,2022EU9567,BKK,Ready,04-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,9579,2022EU9579,WRW,Ready,09-Nov-2020,29-Dec-2021,0,0,2,0,0,0,0
EU,9592,2022EU9592,ATA,Ready,18-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9594,2022EU9594,CHS,Ready,03-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,9596,2022EU9596,PRS,Issued,09-Oct-2020,13-Jan-2022,1,0,0,0,0,0,0
EU,9600,2022EU9600,VIL,Ready,08-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,9657,2022EU9657,TIA,Refused,08-Oct-2020,13-Jan-2022,0,0,0,1,0,0,0
EU,9664,2022EU9664,BCH,Issued,21-Oct-2020,03-Jan-2022,2,0,0,0,0,0,0
EU,9669,2022EU9669,KEV,Ready,18-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9679,2022EU9679,TBL,Ready,23-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9701,2022EU9701,BCH,Ready,08-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,9725,2022EU9725,WRW,Ready,07-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9727,2022EU9727,TBL,Ready,07-Oct-2020,11-Jan-2022,0,0,4,0,0,0,0
EU,9742,2022EU9742,BEN,Ready,03-Nov-2020,04-Jan-2022,0,0,4,0,0,0,0
EU,9747,2022EU9747,KEV,Ready,22-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9765,2022EU9765,WRW,Ready,05-Nov-2020,29-Dec-2021,0,0,3,0,0,0,0
EU,9768,2022EU9768,RGA,Refused,08-Nov-2020,03-Jan-2022,0,0,3,1,0,0,0
EU,9772,2022EU9772,WRW,Ready,28-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9773,2022EU9773,,In Transit,,,0,0,0,0,1,0,0
EU,9788,2022EU9788,KEV,Ready,09-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9814,2022EU9814,BDP,Issued,04-Nov-2020,13-Jan-2022,2,0,0,0,0,0,0
EU,9825,2022EU9825,ATA,Ready,26-Oct-2020,10-Dec-2021,0,0,4,0,0,0,0
EU,9833,2022EU9833,WRW,Ready,29-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9842,2022EU9842,WRW,Issued,24-Oct-2020,10-Jan-2022,1,0,0,0,0,0,0
EU,9843,2022EU9843,KEV,Ready,25-Oct-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,9865,2022EU9865,ATA,Ready,14-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9872,2022EU9872,TIA,Ready,13-Oct-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,9888,2022EU9888,BRS,Ready,31-Oct-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,9889,2022EU9889,TBL,Ready,11-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,9897,2022EU9897,THT,Ready,02-Nov-2020,29-Dec-2021,0,0,6,0,0,0,0
EU,9898,2022EU9898,ATA,Ready,10-Nov-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9914,2022EU9914,ANK,Ready,08-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,9926,2022EU9926,AKD,Ready,24-Oct-2020,23-Dec-2021,0,0,2,0,0,0,0
EU,9943,2022EU9943,WRW,Ready,01-Nov-2020,29-Dec-2021,0,0,4,0,0,0,0
EU,9975,2022EU9975,THT,Ready,29-Oct-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,9982,2022EU9982,ATA,Ready,24-Oct-2020,28-Dec-2021,0,0,1,0,0,0,0
EU,9985,2022EU9985,WRW,Ready,09-Nov-2020,29-Dec-2021,0,0,1,0,0,0,0
EU,10028,2022EU10028,KEV,Ready,03-Nov-2020,04-Jan-2022,0,0,1,0,0,0,0
EU,10030,2022EU10030,BKK,Ready,07-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,10062,2022EU10062,KEV,Ready,18-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,10131,2022EU10131,WRW,Ready,09-Oct-2020,10-Jan-2022,0,0,2,0,0,0,0
EU,10182,2022EU10182,TIA,Ready,06-Nov-2020,06-Jan-2022,0,0,4,0,0,0,0
EU,10200,2022EU10200,PRG,Ready,28-Oct-2020,11-Jan-2022,0,0,2,0,0,0,0
EU,10231,2022EU10231,BKK,Ready,18-Oct-2020,27-Dec-2021,0,0,1,0,0,0,0
EU,10253,2022EU10253,ATA,Ready,09-Nov-2020,10-Dec-2021,0,0,1,0,0,0,0
EU,10271,2022EU10271,BCH,Ready,05-Nov-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,10283,2022EU10283,WRW,Ready,01-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,10305,2022EU10305,WRW,Ready,18-Oct-2020,13-Jan-2022,0,0,2,0,0,0,0
EU,10314,2022EU10314,SKO,Ready,09-Oct-2020,06-Jan-2022,0,0,2,0,0,0,0
EU,10321,2022EU10321,WRW,Ready,10-Nov-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,10352,2022EU10352,NPL,Ready,10-Nov-2020,07-Jan-2022,0,0,1,0,0,0,0
EU,10364,2022EU10364,BDP,Ready,02-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,10389,2022EU10389,WRW,Ready,27-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10393,2022EU10393,WRW,Ready,26-Oct-2020,13-Jan-2022,0,0,4,0,0,0,0
EU,10399,2022EU10399,PRS,Ready,08-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10432,2022EU10432,KEV,Ready,24-Oct-2020,11-Jan-2022,0,0,3,0,0,0,0
EU,10440,2022EU10440,WRW,Ready,05-Nov-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10474,2022EU10474,CHS,Ready,10-Oct-2020,05-Jan-2022,0,0,3,0,0,0,0
EU,10498,2022EU10498,SKO,Ready,25-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,10511,2022EU10511,TBL,Ready,05-Nov-2020,11-Jan-2022,0,0,1,0,0,0,0
EU,10553,2022EU10553,ATH,Ready,06-Nov-2020,13-Jan-2022,0,0,3,0,0,0,0
EU,10590,2022EU10590,BCH,Ready,07-Nov-2020,04-Jan-2022,0,0,2,0,0,0,0
EU,10594,2022EU10594,BKK,Ready,20-Oct-2020,27-Dec-2021,0,0,1,0,0,0,0
EU,10607,2022EU10607,WRW,Ready,10-Oct-2020,13-Jan-2022,0,0,1,0,0,0,0
EU,10617,2022EU10617,,In Transit,,,0,0,0,0,1,0,0
EU,10644,2022EU10644,SKO,Ready,06-Nov-2020,06-Jan-2022,0,0,1,0,0,0,0
EU,10646,2022EU10646,SKO,Ready,15-Oct-2020,06-Jan-2022,0,0,1,0,0,0,0
